detailref;entryref;linenumber;linenumbercounter;accmainid;accmainiddesc;accsubid;accsubdesc;amount;debitcreditcode;postingdate;documenttype;doctypedesc;documentnumber;documentreference;entrynumbercounter;documentdate;paymentmethod;detailcomment;erpno;divisionno;enteredby;entereddate;entrynumber;entrycomment
914152;345104;1492;564;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000013;00000000000000000000000000000726;564;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000726;00000000000000000000000000000726 numaralý iþlem
914153;345105;1493;565;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000014;00000000000000000000000000000727;565;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000727;00000000000000000000000000000727 numaralý iþlem
914154;345105;1494;565;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000014;00000000000000000000000000000727;565;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000727;00000000000000000000000000000727 numaralý iþlem
914155;345105;1495;565;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000014;00000000000000000000000000000727;565;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000727;00000000000000000000000000000727 numaralý iþlem
914156;345106;1496;566;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000015;00000000000000000000000000000728;566;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000728;00000000000000000000000000000728 numaralý iþlem
914157;345106;1497;566;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000015;00000000000000000000000000000728;566;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000728;00000000000000000000000000000728 numaralý iþlem
914158;345106;1498;566;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000015;00000000000000000000000000000728;566;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000728;00000000000000000000000000000728 numaralý iþlem
914159;345107;1499;567;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000016;00000000000000000000000000000729;567;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000729;00000000000000000000000000000729 numaralý iþlem
914160;345107;1500;567;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000016;00000000000000000000000000000729;567;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000729;00000000000000000000000000000729 numaralý iþlem
914161;345107;1501;567;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000016;00000000000000000000000000000729;567;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000729;00000000000000000000000000000729 numaralý iþlem
914162;345108;1502;568;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000017;00000000000000000000000000000730;568;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000730;00000000000000000000000000000730 numaralý iþlem
914163;345108;1503;568;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000017;00000000000000000000000000000730;568;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000730;00000000000000000000000000000730 numaralý iþlem
914164;345108;1504;568;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000017;00000000000000000000000000000730;568;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000730;00000000000000000000000000000730 numaralý iþlem
914165;345109;1505;569;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000018;00000000000000000000000000000731;569;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000731;00000000000000000000000000000731 numaralý iþlem
914166;345109;1506;569;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000018;00000000000000000000000000000731;569;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000731;00000000000000000000000000000731 numaralý iþlem
914167;345109;1507;569;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000018;00000000000000000000000000000731;569;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000731;00000000000000000000000000000731 numaralý iþlem
914168;345110;1508;570;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000019;00000000000000000000000000000732;570;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000732;00000000000000000000000000000732 numaralý iþlem
914169;345110;1509;570;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000019;00000000000000000000000000000732;570;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000732;00000000000000000000000000000732 numaralý iþlem
914170;345110;1510;570;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000019;00000000000000000000000000000732;570;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000732;00000000000000000000000000000732 numaralý iþlem
914171;345111;1511;571;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000020;00000000000000000000000000000733;571;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000733;00000000000000000000000000000733 numaralý iþlem
914172;345111;1512;571;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000020;00000000000000000000000000000733;571;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000733;00000000000000000000000000000733 numaralý iþlem
914173;345111;1513;571;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000020;00000000000000000000000000000733;571;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000733;00000000000000000000000000000733 numaralý iþlem
914174;345112;1514;572;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000021;00000000000000000000000000000734;572;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000734;00000000000000000000000000000734 numaralý iþlem
914175;345112;1515;572;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000021;00000000000000000000000000000734;572;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000734;00000000000000000000000000000734 numaralý iþlem
914176;345112;1516;572;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000021;00000000000000000000000000000734;572;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000734;00000000000000000000000000000734 numaralý iþlem
914177;345113;1517;573;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000022;00000000000000000000000000000735;573;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000735;00000000000000000000000000000735 numaralý iþlem
914178;345113;1518;573;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000022;00000000000000000000000000000735;573;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000735;00000000000000000000000000000735 numaralý iþlem
914179;345113;1519;573;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000022;00000000000000000000000000000735;573;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000735;00000000000000000000000000000735 numaralý iþlem
914180;345114;1520;574;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000023;00000000000000000000000000000736;574;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000736;00000000000000000000000000000736 numaralý iþlem
914181;345114;1521;574;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000023;00000000000000000000000000000736;574;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000736;00000000000000000000000000000736 numaralý iþlem
914182;345114;1522;574;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000023;00000000000000000000000000000736;574;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000736;00000000000000000000000000000736 numaralý iþlem
914183;345115;1523;575;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000024;00000000000000000000000000000737;575;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000737;00000000000000000000000000000737 numaralý iþlem
914184;345115;1524;575;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000024;00000000000000000000000000000737;575;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000737;00000000000000000000000000000737 numaralý iþlem
914185;345115;1525;575;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000024;00000000000000000000000000000737;575;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000737;00000000000000000000000000000737 numaralý iþlem
914186;345116;1526;576;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000025;00000000000000000000000000000738;576;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000738;00000000000000000000000000000738 numaralý iþlem
914187;345116;1527;576;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000025;00000000000000000000000000000738;576;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000738;00000000000000000000000000000738 numaralý iþlem
914188;345116;1528;576;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000025;00000000000000000000000000000738;576;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000738;00000000000000000000000000000738 numaralý iþlem
914189;345117;1529;577;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000026;00000000000000000000000000000739;577;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000739;00000000000000000000000000000739 numaralý iþlem
914190;345117;1530;577;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000026;00000000000000000000000000000739;577;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000739;00000000000000000000000000000739 numaralý iþlem
914191;345117;1531;577;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000026;00000000000000000000000000000739;577;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000739;00000000000000000000000000000739 numaralý iþlem
914192;345118;1532;578;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000027;00000000000000000000000000000740;578;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000740;00000000000000000000000000000740 numaralý iþlem
914193;345118;1533;578;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000027;00000000000000000000000000000740;578;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000740;00000000000000000000000000000740 numaralý iþlem
914194;345118;1534;578;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000027;00000000000000000000000000000740;578;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000740;00000000000000000000000000000740 numaralý iþlem
914195;345119;1535;579;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000028;00000000000000000000000000000741;579;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000741;00000000000000000000000000000741 numaralý iþlem
914196;345119;1536;579;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000028;00000000000000000000000000000741;579;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000741;00000000000000000000000000000741 numaralý iþlem
914197;345119;1537;579;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000028;00000000000000000000000000000741;579;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000741;00000000000000000000000000000741 numaralý iþlem
914198;345120;1538;580;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000029;00000000000000000000000000000742;580;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000742;00000000000000000000000000000742 numaralý iþlem
914199;345120;1539;580;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000029;00000000000000000000000000000742;580;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000742;00000000000000000000000000000742 numaralý iþlem
914200;345120;1540;580;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000029;00000000000000000000000000000742;580;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000742;00000000000000000000000000000742 numaralý iþlem
914201;345121;1541;581;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000030;00000000000000000000000000000743;581;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000743;00000000000000000000000000000743 numaralý iþlem
914202;345121;1542;581;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000030;00000000000000000000000000000743;581;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000743;00000000000000000000000000000743 numaralý iþlem
914203;345121;1543;581;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000030;00000000000000000000000000000743;581;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000743;00000000000000000000000000000743 numaralý iþlem
914204;345122;1544;582;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000031;00000000000000000000000000000744;582;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000744;00000000000000000000000000000744 numaralý iþlem
914205;345122;1545;582;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000031;00000000000000000000000000000744;582;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000744;00000000000000000000000000000744 numaralý iþlem
914206;345122;1546;582;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000031;00000000000000000000000000000744;582;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000744;00000000000000000000000000000744 numaralý iþlem
914207;345123;1547;583;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000032;00000000000000000000000000000745;583;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000745;00000000000000000000000000000745 numaralý iþlem
914208;345123;1548;583;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000032;00000000000000000000000000000745;583;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000745;00000000000000000000000000000745 numaralý iþlem
914209;345123;1549;583;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000032;00000000000000000000000000000745;583;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000745;00000000000000000000000000000745 numaralý iþlem
914210;345124;1550;584;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000033;00000000000000000000000000000746;584;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000746;00000000000000000000000000000746 numaralý iþlem
914211;345124;1551;584;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000033;00000000000000000000000000000746;584;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000746;00000000000000000000000000000746 numaralý iþlem
914212;345124;1552;584;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000033;00000000000000000000000000000746;584;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000746;00000000000000000000000000000746 numaralý iþlem
914213;345125;1553;585;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000034;00000000000000000000000000000747;585;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000747;00000000000000000000000000000747 numaralý iþlem
914214;345125;1554;585;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000034;00000000000000000000000000000747;585;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000747;00000000000000000000000000000747 numaralý iþlem
914215;345125;1555;585;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000034;00000000000000000000000000000747;585;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000747;00000000000000000000000000000747 numaralý iþlem
914216;345126;1556;586;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000035;00000000000000000000000000000748;586;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000748;00000000000000000000000000000748 numaralý iþlem
914217;345126;1557;586;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000035;00000000000000000000000000000748;586;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000748;00000000000000000000000000000748 numaralý iþlem
914218;345126;1558;586;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000035;00000000000000000000000000000748;586;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000748;00000000000000000000000000000748 numaralý iþlem
914219;345127;1559;587;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000036;00000000000000000000000000000749;587;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000749;00000000000000000000000000000749 numaralý iþlem
914220;345127;1560;587;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000036;00000000000000000000000000000749;587;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000749;00000000000000000000000000000749 numaralý iþlem
914221;345127;1561;587;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000036;00000000000000000000000000000749;587;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000749;00000000000000000000000000000749 numaralý iþlem
914222;345128;1562;588;391;HESAPLANAN KDV;391.01;HESAPLANAN KDV %18;180;D;2013-01-04;invoice;NULL;000037;00000000000000000000000000000750;588;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000750;00000000000000000000000000000750 numaralý iþlem
914223;345128;1563;588;600;YURTÝÇÝ SATIÞLAR;600.01;YURTÝÇÝ SATIÞLAR;1000;D;2013-01-04;invoice;NULL;000037;00000000000000000000000000000750;588;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000750;00000000000000000000000000000750 numaralý iþlem
914224;345128;1564;588;120;ALICILAR;120.01;ALICI A;1180;C;2013-01-04;invoice;NULL;000037;00000000000000000000000000000750;588;2013-01-04;NULL;;00101;0;H.A.;2013-01-04;00000000000000000000000000000750;00000000000000000000000000000750 numaralý iþlem
